argmat-clpb,EE-CO,A/3/ER_500_80_4.apx,,,1800.95,0
argmat-clpb,EE-CO,A/3/ER_500_80_7.apx,,,1801.01,0
argmat-clpb,EE-CO,A/3/WS_200_28_90_50.apx,,,1800.67,0
argmat-clpb,EE-CO,A/3/WS_300_16_70_70.apx,,,1800.85,0
argmat-clpb,EE-CO,A/3/WS_300_16_90_70.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/WS_300_24_50_10.apx,,,1800.64,0
argmat-clpb,EE-CO,A/3/WS_300_24_50_30.apx,,,1800.82,0
argmat-clpb,EE-CO,A/3/WS_300_24_50_50.apx,,,1800.61,0
argmat-clpb,EE-CO,A/3/WS_400_16_50_70.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/WS_400_32_30_50.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/WS_400_32_30_70.apx,,,1798.64,0
argmat-clpb,EE-CO,A/3/WS_500_24_30_50.apx,,,1799.09,0
argmat-clpb,EE-CO,A/3/admbuster_100000.apx,,,3.67,0
argmat-clpb,EE-CO,A/3/admbuster_50000.apx,,,2.06,0
argmat-clpb,EE-CO,A/3/afinput_exp_acyclic_depvary_step5_batch_yyy01.apx,,,795.77,0
argmat-clpb,EE-CO,A/3/afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,,,1800.74,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_depvary_step4_batch_yyy05.apx,,,1800.54,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,,,0.01,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,,,1799.80,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary1_step1_batch_yyy09.apx,,,935.80,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,,,1170.41,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,,,824.75,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,,,1245.41,0
