argmat-clpb,DC-CO,B/3/grd_9291_5_9.apx,a4457,none,3.16,0
argmat-clpb,DC-CO,B/3/scc_1054_60_5_23.apx,a218,none,1200.60,0
argmat-clpb,DC-CO,B/3/scc_1086_70_10_5.apx,a213,none,1801.15,0
argmat-clpb,DC-CO,B/3/scc_1109_50_10_5.apx,a230,none,1801.34,0
argmat-clpb,DC-CO,B/3/scc_1146_70_10_18.apx,a1087,none,1801.31,0
argmat-clpb,DC-CO,B/3/scc_1331_50_15_6.apx,a1010,none,1200.62,0
argmat-clpb,DC-CO,B/3/scc_1444_30_20_1.apx,a1165,none,1801.45,0
argmat-clpb,DC-CO,B/3/scc_1476_70_15_24.apx,a32,none,1801.15,0
argmat-clpb,DC-CO,B/3/scc_5779_70_20_3.apx,a2575,none,1801.42,0
argmat-clpb,DC-CO,B/3/scc_6219_30_20_1.apx,a410,none,1800.91,0
argmat-clpb,DC-CO,B/3/scc_6597_50_20_1.apx,a6194,none,1801.49,0
argmat-clpb,DC-CO,B/3/scc_6740_50_20_5.apx,a6015,none,2.89,0
argmat-clpb,DC-CO,B/3/stb_430_209.apx,a327,none,1801.26,0
argmat-clpb,DC-CO,B/3/scc_707_60_20_6.apx,a145,none,1801.34,0
argmat-clpb,DC-CO,B/3/scc_7471_50_20_3.apx,a854,none,3.18,0
argmat-clpb,DC-CO,B/3/scc_7730_50_15_2.apx,a5363,none,3.02,0
argmat-clpb,DC-CO,B/3/scc_8097_50_10_5.apx,a6141,none,2.85,0
argmat-clpb,DC-CO,B/3/scc_8279_30_15_3.apx,a3882,none,3.04,0
argmat-clpb,DC-CO,B/3/scc_8464_50_10_3.apx,a6288,none,2.77,0
argmat-clpb,DC-CO,B/3/scc_8981_50_10_1.apx,a1950,none,3.17,0
argmat-clpb,DC-CO,B/3/sembuster_3000.apx,b792,none,1801.14,0
argmat-clpb,DC-CO,B/3/sembuster_3600.apx,c1195,none,1798.14,0
argmat-clpb,DC-CO,B/3/sembuster_4200.apx,b974,none,1801.44,0
argmat-clpb,DC-CO,B/3/sembuster_7500.apx,c764,none,5.85,0
argmat-clpb,DC-CO,B/3/sncf_20131211_1451.gml.20.apx,a162,none,1801.41,0
argmat-clpb,DC-CO,B/3/stb_327_100.apx,a180,none,1801.09,0
argmat-clpb,DC-CO,B/3/stb_339_393.apx,a194,none,1800.69,0
argmat-clpb,DC-CO,B/3/stb_380_405.apx,a350,none,1801.58,0
argmat-clpb,DC-CO,B/3/stb_390_450.apx,a305,none,1798.57,0
argmat-clpb,DC-CO,B/3/stb_397_326.apx,a325,none,1800.67,0
argmat-clpb,DC-CO,B/3/stb_436_351.apx,a32,none,1800.97,0
argmat-clpb,DC-CO,B/3/stb_457_193.apx,a238,none,1800.71,0
argmat-clpb,DC-CO,B/3/stb_459_480.apx,a320,none,1801.38,0
argmat-clpb,DC-CO,B/3/stb_522_11.apx,a300,none,1801.31,0
argmat-clpb,DC-CO,B/3/stb_532_245.apx,a327,none,1801.42,0
argmat-clpb,DC-CO,B/3/stb_590_330.apx,a318,none,1200.98,0
argmat-clpb,DC-CO,B/3/stb_638_148.apx,a499,none,1200.70,0
argmat-clpb,DC-CO,B/3/stb_696_368.apx,a139,none,1801.21,0
argmat-clpb,DC-CO,B/3/stb_696_412.apx,a400,none,1801.30,0
argmat-clpb,DC-CO,B/3/stb_763_492.apx,a105,none,1800.55,0
argmat-clpb,DC-CO,B/3/stb_767_429.apx,a22,none,1801.21,0
argmat-clpb,DC-CO,B/3/WS_400_24_10_30.apx,a331,none,1801.00,0
argmat-clpb,DC-CO,B/3/ferry2.pfile-L2-C3-08.pddl.1.cnf.apx,a35,none,1800.70,0
argmat-clpb,DC-CO,B/3/scc_6832_30_15_5.apx,a6811,none,2.55,0
argmat-clpb,DC-CO,B/4/BA_100_40_3.apx,a15,none,1200.49,0
argmat-clpb,DC-CO,B/4/BA_120_40_3.apx,a29,none,1800.76,0
argmat-clpb,DC-CO,B/4/BA_120_50_4.apx,a48,none,1801.34,0
argmat-clpb,DC-CO,B/4/BA_140_40_2.apx,a24,none,1799.76,0
argmat-clpb,DC-CO,B/4/BA_140_40_3.apx,a33,none,1800.86,0
argmat-clpb,DC-CO,B/4/BA_140_50_5.apx,a80,no,1.03,1
argmat-clpb,DC-CO,B/4/BA_160_40_5.apx,a128,none,1801.27,0
argmat-clpb,DC-CO,B/4/BA_200_20_5.apx,a67,none,1800.69,0
argmat-clpb,DC-CO,B/4/BA_200_30_1.apx,a194,none,1800.71,0
argmat-clpb,DC-CO,B/4/BA_200_40_3.apx,a23,none,1801.31,0
argmat-clpb,DC-CO,B/4/BA_200_50_4.apx,a15,none,1801.47,0
argmat-clpb,DC-CO,B/4/BA_60_80_4.apx,a1,yes,193.95,1
argmat-clpb,DC-CO,B/4/BA_80_70_5.apx,a56,none,1801.47,0
argmat-clpb,DC-CO,B/4/BA_80_90_1.apx,a13,yes,521.65,1
argmat-clpb,DC-CO,B/4/ER_300_20_1.apx,a75,none,1200.07,0
argmat-clpb,DC-CO,B/4/ER_300_20_4.apx,a290,none,1801.33,0
argmat-clpb,DC-CO,B/4/ER_300_30_1.apx,a243,none,1801.17,0
argmat-clpb,DC-CO,B/4/ER_300_30_10.apx,a23,none,1801.37,0
argmat-clpb,DC-CO,B/4/ER_300_30_2.apx,a104,none,1801.15,0
argmat-clpb,DC-CO,B/4/ER_300_30_6.apx,a0,none,1801.37,0
argmat-clpb,DC-CO,B/4/ER_300_30_8.apx,a90,none,1800.66,0
argmat-clpb,DC-CO,B/4/ER_300_30_9.apx,a200,none,1800.70,0
argmat-clpb,DC-CO,B/4/ER_400_40_1.apx,a343,none,1801.41,0
argmat-clpb,DC-CO,B/4/ER_400_40_10.apx,a278,none,1199.69,0
argmat-clpb,DC-CO,B/4/ER_500_50_1.apx,a213,none,1801.17,0
argmat-clpb,DC-CO,B/4/ER_500_50_3.apx,a177,none,1200.44,0
argmat-clpb,DC-CO,B/4/ER_500_50_4.apx,a452,none,1801.32,0
argmat-clpb,DC-CO,B/4/WS_300_32_50_50.apx,a42,none,1200.43,0
argmat-clpb,DC-CO,B/4/WS_300_32_70_30.apx,a215,none,1801.23,0
argmat-clpb,DC-CO,B/4/WS_400_16_30_10.apx,a52,none,1801.39,0
argmat-clpb,DC-CO,B/4/WS_400_16_30_50.apx,a365,none,1200.15,0
argmat-clpb,DC-CO,B/4/WS_400_16_50_30.apx,a120,none,1800.60,0
argmat-clpb,DC-CO,B/4/WS_400_24_30_70.apx,a164,none,1801.16,0
argmat-clpb,DC-CO,B/4/WS_400_32_30_10.apx,a254,none,1801.25,0
argmat-clpb,DC-CO,B/4/WS_400_32_30_30.apx,a274,none,1801.32,0
argmat-clpb,DC-CO,B/4/WS_500_16_30_30.apx,a412,none,1200.18,0
argmat-clpb,DC-CO,B/4/WS_500_16_30_50.apx,a279,none,1199.96,0
argmat-clpb,DC-CO,B/4/WS_500_16_50_50.apx,a170,none,1801.44,0
argmat-clpb,DC-CO,B/4/WS_500_24_10_50.apx,a51,none,1798.01,0
argmat-clpb,DC-CO,B/4/WS_500_32_30_70.apx,a458,none,1800.85,0
argmat-clpb,DC-CO,B/4/admbuster_1000000.apx,b474603,none,4.11,0
argmat-clpb,DC-CO,B/4/admbuster_2000000.apx,b937607,none,6.44,0
argmat-clpb,DC-CO,B/4/aircoach_20130716_1324.gml.50.apx,a21,no,854.10,0
argmat-clpb,DC-CO,B/4/bw2.pfile-3-02.pddl.1.cnf.apx,a225,none,1801.40,0
argmat-clpb,DC-CO,B/4/bw2.pfile-4-05.pddl.2.cnf.apx,a1909,none,1800.33,0
argmat-clpb,DC-CO,B/4/bw3.pfile-3-05.pddl.1.cnf.apx,a315,none,1801.38,0
argmat-clpb,DC-CO,B/4/bw3.pfile-4-01.pddl.3.cnf.apx,a5018,none,1801.51,0
argmat-clpb,DC-CO,B/4/bw3.pfile-4-08.pddl.3.cnf.apx,a1156,none,1200.49,0
argmat-clpb,DC-CO,B/4/chicago_2016-01.gml.50.apx,a9143,none,1.54,0
argmat-clpb,DC-CO,B/4/commuteorg-shuttle_20150308_1938.gml.20.apx,a41,none,1800.72,0
argmat-clpb,DC-CO,B/4/csehattila87_20151216_1417.gml.20.apx,a269,none,1801.47,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L2-C2-09.pddl.5.cnf.apx,a303,none,1200.60,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L2-C3-09.pddl.1.cnf.apx,a309,none,1801.28,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L2-C4-010.pddl.1.cnf.apx,a46,none,1800.74,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L3-C1-010.pddl.6.cnf.apx,a123,none,1800.99,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L3-C1-03.pddl.1.cnf.apx,a83,none,1800.89,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L3-C1-09.pddl.1.cnf.apx,a119,none,1200.18,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L3-C2-06.pddl.1.cnf.apx,a190,none,1800.64,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L3-C2-07.pddl.1.cnf.apx,a25,none,1800.63,0
argmat-clpb,DC-CO,B/4/ferry2.pfile-L3-C3-07.pddl.1.cnf.apx,a69,none,1801.45,0
argmat-clpb,DC-CO,B/4/grd_14359_5_3.apx,a2598,none,5.41,0
argmat-clpb,DC-CO,B/4/irvine-shuttle_20091229_1547.gml.80.apx,a24,yes,20.58,1
argmat-clpb,DC-CO,B/4/lassen-rural-bus_20141201_1836.gml.50.apx,a66,none,1801.45,0
argmat-clpb,DC-CO,B/4/scc_1022_60_5_4.apx,a287,none,1800.85,0
argmat-clpb,DC-CO,B/4/pittsburgh_CleverTrip_2015-11-4.gml.20.apx,a1717,none,1800.50,0
argmat-clpb,DC-CO,B/4/pocatello-regional-transit_20150825_1840.gml.20.apx,a92,none,1801.31,0
argmat-clpb,DC-CO,B/4/scc_1046_50_20_12.apx,a686,none,1801.42,0
argmat-clpb,DC-CO,B/4/scc_1162_60_20_11.apx,a917,none,1200.39,0
argmat-clpb,DC-CO,B/4/scc_1182_30_10_3.apx,a931,none,1800.89,0
argmat-clpb,DC-CO,B/4/scc_1221_40_5_24.apx,a265,none,1801.08,0
argmat-clpb,DC-CO,B/4/scc_1248_60_20_16.apx,a1140,none,1801.60,0
argmat-clpb,DC-CO,B/4/scc_1267_30_15_2.apx,a189,none,1801.37,0
argmat-clpb,DC-CO,B/4/scc_1445_30_20_12.apx,a755,none,1200.52,0
argmat-clpb,DC-CO,B/4/scc_5357_40_5_5.apx,a5141,none,1800.77,0
argmat-clpb,DC-CO,B/4/scc_7156_60_10_3.apx,a5542,none,2.55,0
argmat-clpb,DC-CO,B/4/scc_7316_60_10_1.apx,a3225,none,2.68,0
argmat-clpb,DC-CO,B/4/scc_840_40_20_24.apx,a166,none,1799.68,0
argmat-clpb,DC-CO,B/4/scc_8555_70_10_4.apx,a222,none,3.14,0
argmat-clpb,DC-CO,B/4/scc_8710_70_10_2.apx,a8310,none,3.25,0
argmat-clpb,DC-CO,B/4/stb_379_470.apx,a263,none,1801.20,0
argmat-clpb,DC-CO,B/4/stb_412_497.apx,a260,none,1800.78,0
argmat-clpb,DC-CO,B/4/stb_414_411.apx,a388,none,1801.35,0
argmat-clpb,DC-CO,B/4/stb_436_224.apx,a89,none,1800.36,0
argmat-clpb,DC-CO,B/4/stb_440_353.apx,a398,none,1801.23,0
argmat-clpb,DC-CO,B/4/stb_474_8.apx,a394,none,1800.72,0
argmat-clpb,DC-CO,B/4/stb_480_171.apx,a396,none,1801.19,0
argmat-clpb,DC-CO,B/4/stb_513_10.apx,a472,none,1800.60,0
